item,item_label,itemparent,itemparent_label,itemgrandparent,itemgrandparent_label,subclass,subclass_label,class,class_label,department,department_label,group,group_label,division,division_label,supplier,supplier_label,parentdiff1,parentdiff1_label,grandparentdiff1,grandparentdiff1_label,subclassdiff1,subclassdiff1_label,classdiff1,classdiff1_label,deptdiff1,deptdiff1_label,diff1,diff1_label,itemgrp1,itemgrp1_label,itemgrp2,itemgrp2_label
10000622,10000622Twix bar - Extra large,10000622,10000622Twix bar - Extra large,10000622,10000622Twix bar - Extra large,2970,2970Chocolate*,2970,2970Winter Candy*,2970,2970Candy*,1300,Group 1,1,All Product,1000,Supplier 1,10000622_LRG,10000622Twix bar - Extra large Large,10000622_LRG,10000622Twix bar - Extra large Large,2970_LRG,2970Chocolate* Large,2970_LRG,2970Winter Candy* Large,2970_LRG,2970Candy* Large,_LRG,Large,2970,2970Chocolate*,2970,2970Winter Candy*
10000623,10000623Diet coke single,10000623,10000623Diet coke single,10000623,10000623Diet coke single,622,622Caffeinated,4112,4112Carbonated*,4110,4110Non-Alcoholic*,1300,Group 1,1,All Product,1000,Supplier 1,10000623_SML,10000623Diet coke single Small,10000623_SML,10000623Diet coke single Small,622_SML,622Caffeinated Small,4112_SML,4112Carbonated* Small,4110_SML,4110Non-Alcoholic* Small,_SML,Small,622,622Caffeinated,4112,4112Carbonated*
10000629,10000629Marlboro light's Single Pack,10000629,10000629Marlboro light's Single Pack,10000629,10000629Marlboro light's Single Pack,1420,1420Filter Tipped,1410,1410Cigarettes*,1400,1400Tobacco*,1100,Group 2,1,All Product,1001,Supplier 2,10000629_MED,10000629Marlboro light's Single Pack Medium,10000629_MED,10000629Marlboro light's Single Pack Medium,1420_MED,1420Filter Tipped Medium,1410_MED,1410Cigarettes* Medium,1400_MED,1400Tobacco* Medium,_MED,Medium,1420,1420Filter Tipped,1410,1410Cigarettes*
10000642,5 Pocket Frayed Jeans - Stonew,10000642,5 Pocket Frayed Jeans - Stonew,10000641,5 Pocket Frayed Jeans,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000642_SML,5 Pocket Frayed Jeans - Stonew Small,10000641_SML,5 Pocket Frayed Jeans Small,111_SML,111Fashion Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,111,111Fashion,1141,1141Jeans*
10000646,5 Pocket Frayed Jeans - Antiqu,10000646,5 Pocket Frayed Jeans - Antiqu,10000641,5 Pocket Frayed Jeans,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000646_MED,5 Pocket Frayed Jeans - Antiqu Medium,10000641_MED,5 Pocket Frayed Jeans Medium,111_MED,111Fashion Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,111,111Fashion,1141,1141Jeans*
10000650,5 Pocket Frayed Jeans - Lightw,10000650,5 Pocket Frayed Jeans - Lightw,10000641,5 Pocket Frayed Jeans,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000650_LRG,5 Pocket Frayed Jeans - Lightw Large,10000641_LRG,5 Pocket Frayed Jeans Large,111_LRG,111Fashion Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,111,111Fashion,1141,1141Jeans*
10000655,10000655Loose Fit Jean - Stonewashed 1,10000655,10000655Loose Fit Jean - Stonewashed 1,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000655_SML,10000655Loose Fit Jean - Stonewashed 1 Small,10000654_SML,10000654Loose Fit Jean Small,111_SML,111Fashion Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,111,111Fashion,1141,1141Jeans*
10000656,10000656Loose Fit Jean - Stonewashed 1,10000656,10000656Loose Fit Jean - Stonewashed 1,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000656_MED,10000656Loose Fit Jean - Stonewashed 1 Medium,10000654_MED,10000654Loose Fit Jean Medium,111_MED,111Fashion Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,111,111Fashion,1141,1141Jeans*
10000657,10000657Loose Fit Jean - Stonewashed 8,10000657,10000657Loose Fit Jean - Stonewashed 8,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000657_LRG,10000657Loose Fit Jean - Stonewashed 8 Large,10000654_LRG,10000654Loose Fit Jean Large,111_LRG,111Fashion Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,111,111Fashion,1141,1141Jeans*
10000658,10000658Loose Fit Jean - Stonewashed 6,10000658,10000658Loose Fit Jean - Stonewashed 6,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000658_SML,10000658Loose Fit Jean - Stonewashed 6 Small,10000654_SML,10000654Loose Fit Jean Small,111_SML,111Fashion Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,111,111Fashion,1141,1141Jeans*
10000659,10000659Loose Fit Jean - Antique 12 Re,10000659,10000659Loose Fit Jean - Antique 12 Re,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000659_MED,10000659Loose Fit Jean - Antique 12 Re Medium,10000654_MED,10000654Loose Fit Jean Medium,111_MED,111Fashion Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,111,111Fashion,1141,1141Jeans*
10000660,10000660Loose Fit Jean - Antique 10 Re,10000660,10000660Loose Fit Jean - Antique 10 Re,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000660_LRG,10000660Loose Fit Jean - Antique 10 Re Large,10000654_LRG,10000654Loose Fit Jean Large,111_LRG,111Fashion Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,111,111Fashion,1141,1141Jeans*
10000661,10000661Loose Fit Jean - Antique 8 Reg,10000661,10000661Loose Fit Jean - Antique 8 Reg,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000661_SML,10000661Loose Fit Jean - Antique 8 Reg Small,10000654_SML,10000654Loose Fit Jean Small,111_SML,111Fashion Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,111,111Fashion,1141,1141Jeans*
10000662,10000662Loose Fit Jean - Antique 6 Reg,10000662,10000662Loose Fit Jean - Antique 6 Reg,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000662_MED,10000662Loose Fit Jean - Antique 6 Reg Medium,10000654_MED,10000654Loose Fit Jean Medium,111_MED,111Fashion Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,111,111Fashion,1141,1141Jeans*
10000663,10000663Loose Fit Jean - Lightweight A,10000663,10000663Loose Fit Jean - Lightweight A,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000663_LRG,10000663Loose Fit Jean - Lightweight A Large,10000654_LRG,10000654Loose Fit Jean Large,111_LRG,111Fashion Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,111,111Fashion,1141,1141Jeans*
10000664,10000664Loose Fit Jean - Lightweight A,10000664,10000664Loose Fit Jean - Lightweight A,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000664_SML,10000664Loose Fit Jean - Lightweight A Small,10000654_SML,10000654Loose Fit Jean Small,111_SML,111Fashion Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,111,111Fashion,1141,1141Jeans*
10000665,10000665Loose Fit Jean - Lightweight A,10000665,10000665Loose Fit Jean - Lightweight A,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000665_MED,10000665Loose Fit Jean - Lightweight A Medium,10000654_MED,10000654Loose Fit Jean Medium,111_MED,111Fashion Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,111,111Fashion,1141,1141Jeans*
10000666,10000666Loose Fit Jean - Lightweight A,10000666,10000666Loose Fit Jean - Lightweight A,10000654,10000654Loose Fit Jean,111,111Fashion,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000666_LRG,10000666Loose Fit Jean - Lightweight A Large,10000654_LRG,10000654Loose Fit Jean Large,111_LRG,111Fashion Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,111,111Fashion,1141,1141Jeans*
100017281,Coca Cola Classic Fridge Pack 12 oz:Cherry Coke,100017281,Coca Cola Classic Fridge Pack 12 oz:Cherry Coke,100017281,Coca Cola Classic Fridge Pack 12 oz:Cherry Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017299,Coca Cola Classic Fridge Pack 12 oz:Coke,100017299,Coca Cola Classic Fridge Pack 12 oz:Coke,100017299,Coca Cola Classic Fridge Pack 12 oz:Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017301,Coca Cola Classic Fridge Pack 12 oz:Coke Zero,100017301,Coca Cola Classic Fridge Pack 12 oz:Coke Zero,100017301,Coca Cola Classic Fridge Pack 12 oz:Coke Zero,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017310,Coca Cola Classic Fridge Pack 12 oz:Diet Coke,100017310,Coca Cola Classic Fridge Pack 12 oz:Diet Coke,100017310,Coca Cola Classic Fridge Pack 12 oz:Diet Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017328,Coca Cola Classic Fridge Pack 12 oz:Fresca,100017328,Coca Cola Classic Fridge Pack 12 oz:Fresca,100017328,Coca Cola Classic Fridge Pack 12 oz:Fresca,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017336,Coca Cola Classic Fridge Pack 12 oz:Sprite,100017336,Coca Cola Classic Fridge Pack 12 oz:Sprite,100017336,Coca Cola Classic Fridge Pack 12 oz:Sprite,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017344,Coca Cola Classic Fridge Pack 12 oz:Vanilla Coke,100017344,Coca Cola Classic Fridge Pack 12 oz:Vanilla Coke,100017344,Coca Cola Classic Fridge Pack 12 oz:Vanilla Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017387,Coca Cola 2 ltr:Cherry Coke,100017387,Coca Cola 2 ltr:Cherry Coke,100017387,Coca Cola 2 ltr:Cherry Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017395,Coca Cola 2 ltr:Coke,100017395,Coca Cola 2 ltr:Coke,100017395,Coca Cola 2 ltr:Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017408,Coca Cola 2 ltr:Coke Zero,100017408,Coca Cola 2 ltr:Coke Zero,100017408,Coca Cola 2 ltr:Coke Zero,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017416,Coca Cola 2 ltr:Diet Coke,100017416,Coca Cola 2 ltr:Diet Coke,100017416,Coca Cola 2 ltr:Diet Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017424,Coca Cola 2 ltr:Fresca,100017424,Coca Cola 2 ltr:Fresca,100017424,Coca Cola 2 ltr:Fresca,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017432,Coca Cola 2 ltr:Sprite,100017432,Coca Cola 2 ltr:Sprite,100017432,Coca Cola 2 ltr:Sprite,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017441,Coca Cola 2 ltr:Vanilla Coke,100017441,Coca Cola 2 ltr:Vanilla Coke,100017441,Coca Cola 2 ltr:Vanilla Coke,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017539,24 X 16 oz Coke Crate,100017539,24 X 16 oz Coke Crate,100017539,24 X 16 oz Coke Crate,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017563,Coke Clear Glass Container 16 oz,100017563,Coke Clear Glass Container 16 oz,100017563,Coke Clear Glass Container 16 oz,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100017598,Coke 16 oz,100017598,Coke 16 oz,100017598,Coke 16 oz,1000,Cola*,1000,Cola*,1001,Carbonated Sft Drink*,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1000,Cola*,1000,Cola*
100022047,Fruit in the Bottom LF 8 OZ:Blueberry,100022047,Fruit in the Bottom LF 8 OZ:Blueberry,100022047,Fruit in the Bottom LF 8 OZ:Blueberry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022055,Fruit in the Bottom LF 8 OZ:Cherry,100022055,Fruit in the Bottom LF 8 OZ:Cherry,100022055,Fruit in the Bottom LF 8 OZ:Cherry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022063,Fruit in the Bottom LF 8 OZ:Regular,100022063,Fruit in the Bottom LF 8 OZ:Regular,100022063,Fruit in the Bottom LF 8 OZ:Regular,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022071,Fruit in the Bottom LF 8 OZ:Strawberry,100022071,Fruit in the Bottom LF 8 OZ:Strawberry,100022071,Fruit in the Bottom LF 8 OZ:Strawberry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022098,Carb Control 8 OZ:Blueberry,100022098,Carb Control 8 OZ:Blueberry,100022098,Carb Control 8 OZ:Blueberry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022101,Carb Control 8 OZ:Regular,100022101,Carb Control 8 OZ:Regular,100022101,Carb Control 8 OZ:Regular,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022119,Carb Control 8 OZ:Cherry,100022119,Carb Control 8 OZ:Cherry,100022119,Carb Control 8 OZ:Cherry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022127,Carb Control 8 OZ:Strawberry,100022127,Carb Control 8 OZ:Strawberry,100022127,Carb Control 8 OZ:Strawberry,1047,Single Serving*,1047,Single Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1047,Single Serving*,1047,Single Serving*
100022160,Fruit in the Bottom LF 27 OZ:Banana,100022160,Fruit in the Bottom LF 27 OZ:Banana,100022160,Fruit in the Bottom LF 27 OZ:Banana,1048,Multi Serving*,1048,Multi Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1048,Multi Serving*,1048,Multi Serving*
100022178,Fruit in the Bottom LF 27 OZ:Blueberry,100022178,Fruit in the Bottom LF 27 OZ:Blueberry,100022178,Fruit in the Bottom LF 27 OZ:Blueberry,1048,Multi Serving*,1048,Multi Serving*,1101,Fruit@Bottm Lowfat,4,BREAD JUICE FRUIT,1,All Product,2000,Supplier 2,10000621_MED,10000621Plain chocolate bar Medium,10000621_MED,10000621Plain chocolate bar Medium,2970_MED,2970Chocolate* Medium,2970_MED,2970Winter Candy* Medium,2970_MED,2970Candy* Medium,_MED,Medium,1048,Multi Serving*,1048,Multi Serving*
